UE_ID;UE_NOM;CHAPITRE_ID;CHAPITRE;SERIE_ID;SERIE_TITRE;NB_QUESTIONS
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20938;3 - Inégalités spatiales de l’offre de soins en France - Série 3;5
440;Géographie de la santé;2800;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé;20939;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé - Série 4;5
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20940;3 - Inégalités spatiales de l’offre de soins en France - Série 4;5
440;Géographie de la santé;2800;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé;20941;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé - Série 5;5
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20942;3 - Inégalités spatiales de l’offre de soins en France - Série 5;5
440;Géographie de la santé;2800;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé;20943;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé - Série 6;5
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20944;3 - Inégalités spatiales de l’offre de soins en France - Série 6;5
440;Géographie de la santé;2800;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé;20945;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé - Série 7;5
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20946;3 - Inégalités spatiales de l’offre de soins en France - Série 7;5
440;Géographie de la santé;2800;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé;20947;2 - Liens villes et santé : le pt de vue de la géographie + Enjeux des usages de la carte en santé - Série 8;5
440;Géographie de la santé;2801;3 - Inégalités spatiales de l’offre de soins en France;20948;3 - Inégalités spatiales de l’offre de soins en France - Série 8;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20949;6 - L’accès aux soins de personnes “vulnérables” - Série 1;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20950;6 - L’accès aux soins de personnes “vulnérables” - Série 2;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20951;6 - L’accès aux soins de personnes “vulnérables” - Série 3;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20952;6 - L’accès aux soins de personnes “vulnérables” - Série 4;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20953;6 - L’accès aux soins de personnes “vulnérables” - Série 5;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20956;6 - L’accès aux soins de personnes “vulnérables” - Série 6;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20958;6 - L’accès aux soins de personnes “vulnérables” - Série 7;5
440;Géographie de la santé;2804;6 - L’accès aux soins de personnes “vulnérables”;20960;6 - L’accès aux soins de personnes “vulnérables” - Série 8;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20976;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 1;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20977;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 2;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20979;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 3;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20981;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 4;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20984;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 5;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20987;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 6;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20990;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 7;5
440;Géographie de la santé;2807;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes;20992;9 - Urbanisme favorable à la santé la place des personnes âgées dans les villes - Série 8;5
949;Histoire de la médecine;6377;La médecine de l'Antiquité et du Moyen-Age;20096;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2019-2020;4
949;Histoire de la médecine;6379;La médecine du XIXème siècle;20096;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2019-2020;4
949;Histoire de la médecine;6376;Etymologie;20097;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2021-2022;4
949;Histoire de la médecine;6377;La médecine de l'Antiquité et du Moyen-Age;20097;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2021-2022;4
949;Histoire de la médecine;6376;Etymologie;20098;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2022-2023;4
949;Histoire de la médecine;6377;La médecine de l'Antiquité et du Moyen-Age;20098;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2022-2023;4
949;Histoire de la médecine;6380;La médecine du XXème et du XXIème siècle;20098;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2022-2023;4
949;Histoire de la médecine;6377;La médecine de l'Antiquité et du Moyen-Age;20099;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2020-2021;3
949;Histoire de la médecine;6379;La médecine du XIXème siècle;20099;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2020-2021;3
949;Histoire de la médecine;6377;La médecine de l'Antiquité et du Moyen-Age;20178;ACC - UPS - SHS - HISTOIRE DE LA MÉDECINE - 2020-2021 LAS;1
946;Histoire de la pharmacie;6370;La pharmacie moderne, à la fois une et multiple;20330;La pharmacie moderne, à la fois une et multiple - Série 1;5
946;Histoire de la pharmacie;6367;La pharmacie primitive;20331;La pharmacie primitive - Série 1;5
946;Histoire de la pharmacie;6370;La pharmacie moderne, à la fois une et multiple;20332;La pharmacie moderne, à la fois une et multiple - Série 2;5
946;Histoire de la pharmacie;6367;La pharmacie primitive;20333;La pharmacie primitive - Série 2;5
946;Histoire de la pharmacie;6370;La pharmacie moderne, à la fois une et multiple;20334;La pharmacie moderne, à la fois une et multiple - Série 3;5
946;Histoire de la pharmacie;6367;La pharmacie primitive;20335;La pharmacie primitive - Série 3;5
946;Histoire de la pharmacie;6370;La pharmacie moderne, à la fois une et multiple;20336;La pharmacie moderne, à la fois une et multiple - Série 4;5
946;Histoire de la pharmacie;6367;La pharmacie primitive;20337;La pharmacie primitive - Série 4;5
946;Histoire de la pharmacie;6368;L'apothicaire et le temps des corporations;20338;L'apothicaire et le temps des corporations - Série 1;5
946;Histoire de la pharmacie;6368;L'apothicaire et le temps des corporations;20339;L'apothicaire et le temps des corporations - Série 2;5
946;Histoire de la pharmacie;6368;L'apothicaire et le temps des corporations;20340;L'apothicaire et le temps des corporations - Série 3;5
946;Histoire de la pharmacie;6368;L'apothicaire et le temps des corporations;20341;L'apothicaire et le temps des corporations - Série 4;5
946;Histoire de la pharmacie;6369;L'avènement du pharmacien;20370;L'avènement du pharmacien - Série 1;5
946;Histoire de la pharmacie;6369;L'avènement du pharmacien;20371;L'avènement du pharmacien - Série 2;5
946;Histoire de la pharmacie;6369;L'avènement du pharmacien;20372;L'avènement du pharmacien - Série 3;5
946;Histoire de la pharmacie;6369;L'avènement du pharmacien;20373;L'avènement du pharmacien - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;1499;Histoire et épistémologie de la santé : Introduction #38;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;1500;Histoire et épistémologie de la santé : Introduction #39;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;1856;Histoire et épistémologie de la santé : introduction #44;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;1858;Histoire et épistémologie de la santé : introduction #45;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;1860;Histoire et épistémologie de la santé : introduction #46;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;1936;La renaissance partie 1 #47;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;1937;La renaissance partie 2 #48;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;1938;La renaissance partie 2 #49;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;1939;La renaissance partie 2 #50;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;1940;De nouveaux développements dans la méthode expérimentale et quantitative #51;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;1941;De nouveaux développements dans la méthode expérimentale et quantitative #52;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;1942;Histoire et épistémologie de la santé Époque moderne et contemporaine (Partie 1) #53 ;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;1943;Histoire et épistémologie de la santé Époque moderne et contemporaine (Partie 2) #55;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;1944;Histoire et épistémologie de la santé Époque moderne et contemporaine (Partie 2) #56;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;1945;Histoire et épistémologie de la santé Époque moderne et contemporaine (Partie 1) #54;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;12502;CB2 - SHS - UE7;30
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;12558;CB3 - SHS;90
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;12558;CB3 - SHS;90
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;16992;La renaissance - Partie 2  - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;16993;Histoire et épistémologie de la santé : Introduction  - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;16994;La renaissance - Partie 2  - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;16995;Histoire et épistémologie de la santé : Introduction  - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;16996;La renaissance - Partie 2  - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;16997;Histoire et épistémologie de la santé : Introduction  - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;16998;La renaissance - Partie 2  - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;16999;Histoire et épistémologie de la santé : Introduction  - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;17000;La renaissance - Partie 2  - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;17001;Histoire et épistémologie de la santé : Introduction  - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;17002;La renaissance - Partie 2  - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;17003;Histoire et épistémologie de la santé : Introduction  - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;17004;La renaissance - Partie 2  - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;906;La renaissance - Partie 2;17005;La renaissance - Partie 2  - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;17006;Histoire et épistémologie de la santé : Introduction  - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;17007;Histoire et épistémologie de la santé : Introduction  - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17008;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17009;La renaissance - Partie 1  - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17010;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17011;La renaissance - Partie 1  - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17012;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17013;La renaissance - Partie 1  - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17014;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17015;La renaissance - Partie 1  - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17016;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17017;La renaissance - Partie 1  - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17018;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17019;La renaissance - Partie 1  - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17020;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17021;La renaissance - Partie 1  - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;572;De nouveaux développements dans la méthode expérimentale et quantitative UC;17022;De nouveaux développements dans la méthode expérimentale et quantitative UC - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;571;La renaissance - Partie 1;17023;La renaissance - Partie 1  - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17024;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17025;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17026;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 1;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17027;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17028;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 2;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17029;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17030;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 3;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17031;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17032;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 4;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17033;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17034;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 5;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17035;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17036;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 6;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;17037;Histoire et épistémologie de la santé - Epoque moderne et contemporaine  - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17038;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 7;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;1443;Histoire et épistémologie de la santé Époque moderne et contemporaine;17039;Histoire et épistémologie de la santé Époque moderne et contemporaine - Série 8;5
168;Histoire et épistémologie de la pensée médicale et sanitaire;570;Histoire et épistémologie de la santé : Introduction;18221;CB4 - SHS;90
168;Histoire et épistémologie de la pensée médicale et sanitaire;1185;Histoire et épistémologie de la santé - Epoque moderne et contemporaine;18221;CB4 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;1968; Introduction aux fondements de l’épistémologie #57;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;1969; Introduction aux fondements de l’épistémologie #58;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;1970; Les concepts de normal et pathologique : L’épistémologie de G. Canguilhem #59;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;1971;Les concepts de normal et pathologique : L’épistémologie de G. Canguilhem #60;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;1972;Les approches contemporaines des définitions de la santé #61;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;1973;Les approches contemporaines des définitions de la santé #62;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;577;Les trois principales cultures médicales UC;1974;Les trois principales cultures médicales #63;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;577;Les trois principales cultures médicales UC;1975;Les trois principales cultures médicales #64;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;1976;L’essai clinique randomisé contrôlé en double aveugle #65;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;1977;L’essai clinique randomisé contrôlé en double aveugle  #66;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;1979;Controverses entre les trois cultures médicales : Exemple du traitement de la Covid19 #67;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;1980;Controverses entre les trois cultures médicales : Exemple du traitement de la Covid19 #68;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;12501;CB2 - SHS - UE6;30
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;12502;CB2 - SHS - UE7;30
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;12502;CB2 - SHS - UE7;30
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;12558;CB3 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;12558;CB3 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;12558;CB3 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17040;Introduction aux fondements de l'épistémologie UC - Série 1;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17041;Introduction aux fondements de l'épistémologie UC - Série 2;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17042;Introduction aux fondements de l'épistémologie UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17043;Introduction aux fondements de l'épistémologie UC - Série 4;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17044;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 1;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17045;Introduction aux fondements de l'épistémologie UC - Série 5;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17046;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 2;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17047;Introduction aux fondements de l'épistémologie UC - Série 6;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17048;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17049;Introduction aux fondements de l'épistémologie UC - Série 7;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17050;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 4;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;574;Introduction aux fondements de l'épistémologie UC;17051;Introduction aux fondements de l'épistémologie UC - Série 8;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17052;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 5;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17053;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 6;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17054;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 7;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;17055;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC - Série 8;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17056;L'essai clinique randomisé contrôlé en double aveugle UC - Série 1;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17057;L'essai clinique randomisé contrôlé en double aveugle UC - Série 2;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;17058;L'essai clinique randomisé contrôlé en double aveugle UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17058;L'essai clinique randomisé contrôlé en double aveugle UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17059;L'essai clinique randomisé contrôlé en double aveugle UC - Série 4;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17060;L'essai clinique randomisé contrôlé en double aveugle UC - Série 5;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17061;L'essai clinique randomisé contrôlé en double aveugle UC - Série 6;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17062;L'essai clinique randomisé contrôlé en double aveugle UC - Série 7;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;17063;L'essai clinique randomisé contrôlé en double aveugle UC - Série 8;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17064;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 1;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17065;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 2;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17066;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17067;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 4;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17068;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 5;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17069;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 6;5
